"cs-airport","BOC","Bocas Del Toro International Airport","Bocas Del Toro International","Isla ColÃ³n"
"cs-airport","BOD","Bordeaux-MÃ©rignac Airport","Bordeaux-MÃ©rignac","Bordeaux/MÃ©rignac"
"cs-airport","BOG","El Dorado International Airport","El Dorado International","Bogota"
"cs-airport","BOH","Bournemouth Airport","Bournemouth",
"cs-airport","BOI","Boise Air Terminal/Gowen field","Boise Air Terminal/Gowen field","Boise"
"cs-airport","BOJ","Burgas Airport","Burgas",
"cs-airport","BOM","Chhatrapati Shivaji International Airport","Chhatrapati Shivaji International","Mumbai"
"cs-airport","BON","Flamingo International Airport","Flamingo International","Kralendijk"
"cs-airport","BOO","BodÃ¸ Airport","BodÃ¸",
"cs-airport","BOS","General Edward Lawrence Logan International Airport","General Edward Lawrence Logan International","Boston"
"cs-airport","BOT","Bosset Airport","Bosset",
"cs-airport","BOY","Bobo Dioulasso Airport","Bobo Dioulasso",
"cs-airport","BPE","Qinhuangdao Beidaihe Airport","Qinhuangdao Beidaihe","Qinhuangdao"
"cs-airport","BPN","Sultan Aji Muhamad Sulaiman Airport","Sultan Aji Muhamad Sulaiman","Kotamadya Balikpapan"
"cs-airport","BPS","Porto Seguro Airport","Porto Seguro",
"cs-airport","BPT","Southeast Texas Regional Airport","Southeast Texas Regional","Beaumont/Port Arthur"
"cs-airport","BPX","Qamdo Bangda Airport","Qamdo Bangda","Bangda"
"cs-airport","BPY","Besalampy Airport","Besalampy",
"cs-airport","BQA","Dr.Juan C. Angara Airport","Dr.Juan C. Angara","Baler"
"cs-airport","BQG","Bogorodskoye Airport","Bogorodskoye",
"cs-airport","BQJ","Batagay Airport","Batagay",
"cs-airport","BQK","Brunswick Golden Isles Airport","Brunswick Golden Isles","Brunswick"
"cs-airport","BQL","Boulia Airport","Boulia",
"cs-airport","BQN","Rafael Hernandez Airport","Rafael Hernandez","Aguadilla"
"cs-airport","BQS","Ignatyevo Airport","Ignatyevo","Blagoveschensk"
"cs-airport","BQT","Brest Airport","Brest",
"cs-airport","BQU","J F Mitchell Airport","J F Mitchell","Bequia"
"cs-airport","BRC","San Carlos De Bariloche Airport","San Carlos De Bariloche","San Carlos de Bariloche"
"cs-airport","BRD","Brainerd Lakes Regional Airport","Brainerd Lakes Regional","Brainerd"
"cs-airport","BRE","Bremen Airport","Bremen",
"cs-airport","BRI","Bari Karol WojtyÅ‚a Airport","Bari Karol WojtyÅ‚a","Bari"
"cs-airport","BRK","Bourke Airport","Bourke",
"cs-airport","BRL","Southeast Iowa Regional Airport","Southeast Iowa Regional","Burlington"
"cs-airport","BRM","Barquisimeto International Airport","Barquisimeto International","Barquisimeto"
"cs-airport","BRN","Bern Belp Airport","Bern Belp","Bern"
"cs-airport","BRO","Brownsville South Padre Island International Airport","Brownsville South Padre Island International","Brownsville"
"cs-airport","BRQ","Brno-TuÅ™any Airport","Brno-TuÅ™any","Brno"
"cs-airport","BRR","Barra Airport","Barra","Eoligarry"
"cs-airport","BRS","Bristol International Airport","Bristol International","Bristol"
"cs-airport","BRU","Brussels Airport","Brussels",
"cs-airport","BRV","Bremerhaven Airport","Bremerhaven",
"cs-airport","BRW","Wiley Post Will Rogers Memorial Airport","Wiley Post Will Rogers Memorial","Barrow"
"cs-airport","BRX","Maria Montez International Airport","Maria Montez International","Barahona"
"cs-airport","BSA","Bosaso Airport","Bosaso",
"cs-airport","BSB","Presidente Juscelino Kubistschek International Airport","Presidente Juscelino Kubistschek International","BrasÃ­lia"
"cs-airport","BSC","JosÃ© Celestino Mutis Airport","JosÃ© Celestino Mutis","BahÃ­a Solano"
"cs-airport","BSD","Baoshan Yunduan Airport","Baoshan Yunduan",
"cs-airport","BSG","Bata Airport","Bata",
"cs-airport","BSK","Biskra Airport","Biskra",
"cs-airport","BSL","EuroAirport Basel-Mulhouse-Freiburg Airport","EuroAirport Basel-Mulhouse-Freiburg","BÃ¢le/Mulhouse"
"cs-airport","BSO","Basco Airport","Basco",
"cs-airport","BSR","Basrah International Airport","Basrah International","Basrah"
"cs-airport","BSU","Basankusu Airport","Basankusu",
"cs-airport","BSX","Pathein Airport","Pathein",
"cs-airport","BTC","Batticaloa Airport","Batticaloa",
"cs-airport","BTE","Sherbro International Airport","Sherbro International","Bonthe"
"cs-airport","BTH","Hang Nadim International Airport","Hang Nadim International","Batam Island"
"cs-airport","BTJ","Sultan Iskandar Muda International Airport","Sultan Iskandar Muda International","Banda Aceh"
"cs-airport","BTK","Bratsk Airport","Bratsk",
"cs-airport","BTM","Bert Mooney Airport","Bert Mooney","Butte"
"cs-airport","BTO","Botopasi Airport","Botopasi",
"cs-airport","BTR","Baton Rouge Metropolitan, Ryan Field","Baton Rouge Metropolitan, Ryan Field","Baton Rouge"
"cs-airport","BTS","M. R. Å tefÃ¡nik Airport","M. R. Å tefÃ¡nik","Bratislava"
"cs-airport","BTU","Bintulu Airport","Bintulu",
"cs-airport","BTV","Burlington International Airport","Burlington International","Burlington"
"cs-airport","BUA","Buka Airport","Buka","Buka Island"
"cs-airport","BUC","Burketown Airport","Burketown",
"cs-airport","BUD","Budapest Ferenc Liszt International Airport","Budapest Ferenc Liszt International","Budapest"
"cs-airport","BUF","Buffalo Niagara International Airport","Buffalo Niagara International","Buffalo"
"cs-airport","BUI","Bokondini Airport","Bokondini",
"cs-airport","BUN","Gerardo Tobar LÃ³pez Airport","Gerardo Tobar LÃ³pez","Buenaventura"
"cs-airport","BUO","Burao Airport","Burao",
"cs-airport","BUQ","Joshua Mqabuko Nkomo International Airport","Joshua Mqabuko Nkomo International","Bulawayo"
"cs-airport","BUR","Bob Hope Airport","Bob Hope","Burbank"
"cs-airport","BUS","Batumi International Airport","Batumi International","Batumi"
"cs-airport","BUX","Bunia Airport","Bunia",
"cs-airport","BUZ","Bushehr Airport","Bushehr",
"cs-airport","BVA","Paris Beauvais TillÃ© Airport","Paris Beauvais TillÃ©","Beauvais/TillÃ©"
"cs-airport","BVB","Atlas Brasil Cantanhede Airport","Atlas Brasil Cantanhede","Boa Vista"
"cs-airport","BVC","Rabil Airport","Rabil",
"cs-airport","BVE","Brive Souillac Airport","Brive Souillac",
"cs-airport","BVG","BerlevÃ¥g Airport","BerlevÃ¥g",
"cs-airport","BVH","Brigadeiro CamarÃ£o Airport","Brigadeiro CamarÃ£o","Vilhena"
"cs-airport","BVI","Birdsville Airport","Birdsville",
"cs-airport","BVV","Burevestnik Airport","Burevestnik","Iturup Island"
"cs-airport","BWA","Gautam Buddha Airport","Gautam Buddha","Bhairawa"
"cs-airport","BWE","Braunschweig Wolfsburg Airport","Braunschweig Wolfsburg",
"cs-airport","BWI","Baltimore/Washington International Thurgood Marshall Airport","Baltimore/Washington International Thurgood Marshall","Baltimore"
"cs-airport","BWK","Bol Airport","Bol","BraÄ Island"
"cs-airport","BWN","Brunei International Airport","Brunei International","Bandar Seri Begawan"
"cs-airport","BWO","Balakovo Airport","Balakovo",
"cs-airport","BWT","Wynyard Airport","Wynyard","Burnie"
"cs-airport","BWX","Blimbingsari Airport","Blimbingsari","Banyuwangi"
"cs-airport","BXR","Bam Airport","Bam",
"cs-airport","BXT","Bontang Airport","Bontang","Bontang-Borneo Island"
"cs-airport","BXU","Bancasi Airport","Bancasi","Butuan City"
"cs-airport","BYK","BouakÃ© Airport","BouakÃ©",
"cs-airport","BYM","Carlos Manuel de Cespedes Airport","Carlos Manuel de Cespedes","Bayamo"
"cs-airport","BYN","Bayankhongor Airport","Bayankhongor",
"cs-airport","BYO","Bonito Airport","Bonito",
"cs-airport","BZE","Philip S. W. Goldson International Airport","Philip S. W. Goldson International","Belize City"
"cs-airport","BZG","Bydgoszcz Ignacy Jan Paderewski Airport","Bydgoszcz Ignacy Jan Paderewski","Bydgoszcz"
"cs-airport","BZI","BalÄ±kesir Merkez Airport","BalÄ±kesir Merkez",
"cs-airport","BZK","Bryansk Airport","Bryansk",
"cs-airport","BZL","Barisal Airport","Barisal",
"cs-airport","BZN","Gallatin Field","Gallatin Field","Bozeman"
"cs-airport","BZO","Bolzano Airport","Bolzano",
"cs-airport","BZR","BÃ©ziers-Vias Airport","BÃ©ziers-Vias","BÃ©ziers/Vias"
"cs-airport","BZV","Maya-Maya Airport","Maya-Maya","Brazzaville"
"cs-airport","BZZ","RAF Brize Norton","RAF Brize Norton","Brize Norton"
"cs-airport","CAB","Cabinda Airport","Cabinda",
"cs-airport","CAC","Cascavel Airport","Cascavel",
"cs-airport","CAE","Columbia Metropolitan Airport","Columbia Metropolitan","Columbia"
"cs-airport","CAG","Cagliari Elmas Airport","Cagliari Elmas","Cagliari"
"cs-airport","CAH","CÃ  Mau Airport","CÃ  Mau","Ca Mau City"
"cs-airport","CAI","Cairo International Airport","Cairo International","Cairo"
"cs-airport","CAJ","Canaima Airport","Canaima",
"cs-airport","CAK","Akron Canton Regional Airport","Akron Canton Regional","Akron"
"cs-airport","CAL","Campbeltown Airport","Campbeltown",
"cs-airport","CAN","Guangzhou Baiyun International Airport","Guangzhou Baiyun International","Guangzhou"
"cs-airport","CAP","Cap Haitien International Airport","Cap Haitien International","Cap Haitien"
"cs-airport","CAT","New Bight Airport","New Bight","Cat Island"
"cs-airport","CAW","Bartolomeu Lisandro Airport","Bartolomeu Lisandro","Campos Dos Goytacazes"
"cs-airport","CAY","Cayenne-Rochambeau Airport","Cayenne-Rochambeau","Cayenne / Rochambeau"
"cs-airport","CAZ","Cobar Airport","Cobar",
"cs-airport","CBB","Jorge Wilsterman International Airport","Jorge Wilsterman International","Cochabamba"
"cs-airport","CBH","BÃ©char Boudghene Ben Ali Lotfi Airport","BÃ©char Boudghene Ben Ali Lotfi","BÃ©char"
"cs-airport","CBO","Awang Airport","Awang","Cotabato City"
"cs-airport","CBQ","Margaret Ekpo International Airport","Margaret Ekpo International","Calabar"
"cs-airport","CBR","Canberra International Airport","Canberra International","Canberra"
"cs-airport","CBT","Catumbela Airport","Catumbela",
"cs-airport","CCC","Jardines Del Rey Airport","Jardines Del Rey","Cayo Coco"
"cs-airport","CCF","Carcassonne Airport","Carcassonne","Carcassonne/Salvaza"
"cs-airport","CCJ","Calicut International Airport","Calicut International","Calicut"
"cs-airport","CCK","Cocos (Keeling) Islands Airport","Cocos (Keeling) Islands",
"cs-airport","CCM","DiomÃ­cio Freitas Airport","DiomÃ­cio Freitas","CriciÃºma"
"cs-airport","CCP","Carriel Sur Airport","Carriel Sur","Concepcion"
"cs-airport","CCS","SimÃ³n BolÃ­var International Airport","SimÃ³n BolÃ­var International","Caracas"
"cs-airport","CCU","Netaji Subhash Chandra Bose International Airport","Netaji Subhash Chandra Bose International","Kolkata"
"cs-airport","CCV","Craig Cove Airport","Craig Cove",
"cs-airport","CCZ","Chub Cay Airport","Chub Cay",
"cs-airport","CDC","Cedar City Regional Airport","Cedar City Regional","Cedar City"
"cs-airport","CDG","Charles de Gaulle International Airport","Charles de Gaulle International","Paris"
"cs-airport","CDT","CastellÃ³n-Costa Azahar Airport","CastellÃ³n-Costa Azahar","CastellÃ³n de la Plana"
"cs-airport","CDV","Merle K (Mudhole) Smith Airport","Merle K (Mudhole) Smith","Cordova"
"cs-airport","CEB","Mactan Cebu International Airport","Mactan Cebu International","Lapu-Lapu City"
"cs-airport","CEC","Jack Mc Namara Field Airport","Jack Mc Namara Field","Crescent City"
"cs-airport","CED","Ceduna Airport","Ceduna",
"cs-airport","CEE","Cherepovets Airport","Cherepovets",
"cs-airport","CEG","Hawarden Airport","Hawarden",
"cs-airport","CEI","Chiang Rai International Airport","Chiang Rai International","Chiang Rai"
"cs-airport","CEK","Chelyabinsk Balandino Airport","Chelyabinsk Balandino","Chelyabinsk"
"cs-airport","CEN","Ciudad ObregÃ³n International Airport","Ciudad ObregÃ³n International","Ciudad ObregÃ³n"
"cs-airport","CEQ","Cannes-Mandelieu Airport","Cannes-Mandelieu","Cannes/Mandelieu"
"cs-airport","CER","Cherbourg-Maupertus Airport","Cherbourg-Maupertus","Cherbourg/Maupertus"
"cs-airport","CFC","CaÃ§ador Airport","CaÃ§ador",
"cs-airport","CFE","Clermont-Ferrand Auvergne Airport","Clermont-Ferrand Auvergne","Clermont-Ferrand/Auvergne"
"cs-airport","CFG","Jaime Gonzalez Airport","Jaime Gonzalez","Cienfuegos"
"cs-airport","CFN","Donegal Airport","Donegal",
"cs-airport","CFR","Caen-Carpiquet Airport","Caen-Carpiquet","Caen/Carpiquet"
"cs-airport","CFS","Coffs Harbour Airport","Coffs Harbour",
"cs-airport","CFU","Ioannis Kapodistrias International Airport","Ioannis Kapodistrias International","Kerkyra Island"
"cs-airport","CGB","Marechal Rondon Airport","Marechal Rondon","CuiabÃ¡"
"cs-airport","CGD","Changde Airport","Changde",
"cs-airport","CGH","Congonhas Airport","Congonhas","SÃ£o Paulo"
"cs-airport","CGI","Cape Girardeau Regional Airport","Cape Girardeau Regional","Cape Girardeau"
"cs-airport","CGK","Soekarno-Hatta International Airport","Soekarno-Hatta International","Jakarta"
"cs-airport","CGM","Camiguin Airport","Camiguin",
"cs-airport","CGN","Cologne Bonn Airport","Cologne Bonn","Cologne"
"cs-airport","CGO","Zhengzhou Xinzheng International Airport","Zhengzhou Xinzheng International","Zhengzhou"
"cs-airport","CGP","Shah Amanat International Airport","Shah Amanat International","Chittagong"
"cs-airport","CGQ","Longjia Airport","Longjia","Changchun"
"cs-airport","CGR","Campo Grande Airport","Campo Grande",
"cs-airport","CGY","Laguindingan Airport","Laguindingan","Cagayan de Oro City"
"cs-airport","CHA","Lovell Field","Lovell Field","Chattanooga"
"cs-airport","CHC","Christchurch International Airport","Christchurch International","Christchurch"
"cs-airport","CHG","Chaoyang Airport","Chaoyang",
"cs-airport","CHM","Teniente FAP Jaime A De Montreuil Morales Airport","Teniente FAP Jaime A De Montreuil Morales","Chimbote"
"cs-airport","CHO","Charlottesville Albemarle Airport","Charlottesville Albemarle","Charlottesville"
"cs-airport","CHQ","Chania International Airport","Chania International","Souda"
"cs-airport","CHS","Charleston Air Force Base-International Airport","Charleston Air Force Base-International","Charleston"
"cs-airport","CHT","Chatham Islands-Tuuta Airport","Chatham Islands-Tuuta","Waitangi"
"cs-airport","CHU","Chuathbaluk Airport","Chuathbaluk",
"cs-airport","CHX","Cap Manuel NiÃ±o International Airport","Cap Manuel NiÃ±o International","Changuinola"
"cs-airport","CHY","Choiseul Bay Airport","Choiseul Bay",
"cs-airport","CIA","Ciampinoâ€“G. B. Pastine International Airport","Ciampinoâ€“G. B. Pastine International","Roma"
"cs-airport","CID","The Eastern Iowa Airport","The Eastern Iowa","Cedar Rapids"
"cs-airport","CIF","Chifeng Airport","Chifeng",
"cs-airport","CIH","Changzhi Airport","Changzhi",
"cs-airport","CIJ","CapitÃ¡n AnÃ­bal Arab Airport","CapitÃ¡n AnÃ­bal Arab","Cobija"
"cs-airport","CIP","Chipata Airport","Chipata",
"cs-airport","CIT","Shymkent Airport","Shymkent",
"cs-airport","CIU","Chippewa County International Airport","Chippewa County International","Sault Ste Marie"
"cs-airport","CIW","Canouan Airport","Canouan",
"cs-airport","CIX","Capitan FAP Jose A Quinones Gonzales International Airport","Capitan FAP Jose A Quinones Gonzales International","Chiclayo"
"cs-airport","CJA","Mayor General FAP Armando Revoredo Iglesias Airport","Mayor General FAP Armando Revoredo Iglesias","Cajamarca"
"cs-airport","CJB","Coimbatore International Airport","Coimbatore International","Coimbatore"
"cs-airport","CJC","El Loa Airport","El Loa","Calama"
"cs-airport","CJJ","Cheongju International Airport","Cheongju International","Cheongju"
"cs-airport","CJL","Chitral Airport","Chitral",
"cs-airport","CJS","Abraham GonzÃ¡lez International Airport","Abraham GonzÃ¡lez International","Ciudad JuÃ¡rez"
"cs-airport","CJU","Jeju International Airport","Jeju International","Jeju City"
"cs-airport","CKB","North Central West Virginia Airport","North Central West Virginia","Clarksburg"
"cs-airport","CKG","Chongqing Jiangbei International Airport","Chongqing Jiangbei International","Chongqing"
"cs-airport","CKH","Chokurdakh Airport","Chokurdakh","Chokurdah"
"cs-airport","CKS","CarajÃ¡s Airport","CarajÃ¡s","Parauapebas"
"cs-airport","CKW","Graeme Rowley Aerodrome","Graeme Rowley Aerodrome","Christmas Creek Mine"
"cs-airport","CKY","Conakry International Airport","Conakry International","Conakry"
"cs-airport","CKZ","Ã‡anakkale Airport","Ã‡anakkale",
"cs-airport","CLE","Cleveland Hopkins International Airport","Cleveland Hopkins International","Cleveland"
"cs-airport","CLJ","Cluj-Napoca International Airport","Cluj-Napoca International","Cluj-Napoca"
"cs-airport","CLL","Easterwood Field","Easterwood Field","College Station"
"cs-airport","CLM","William R Fairchild International Airport","William R Fairchild International","Port Angeles"
"cs-airport","CLO","Alfonso Bonilla Aragon International Airport","Alfonso Bonilla Aragon International","Cali"
"cs-airport","CLQ","Licenciado Miguel de la Madrid Airport","Licenciado Miguel de la Madrid","Colima"
"cs-airport","CLT","Charlotte Douglas International Airport","Charlotte Douglas International","Charlotte"
"cs-airport","CLV","Nelson Ribeiro GuimarÃ£es Airport","Nelson Ribeiro GuimarÃ£es","Caldas Novas"
"cs-airport","CLY","Calvi-Sainte-Catherine Airport","Calvi-Sainte-Catherine","Calvi/Sainte-Catherine"
"cs-airport","CMA","Cunnamulla Airport","Cunnamulla",
"cs-airport","CMB","Bandaranaike International Colombo Airport","Bandaranaike International Colombo","Colombo"
"cs-airport","CME","Ciudad del Carmen International Airport","Ciudad del Carmen International","Ciudad del Carmen"
"cs-airport","CMF","ChambÃ©ry-Savoie Airport","ChambÃ©ry-Savoie","ChambÃ©ry/Aix-les-Bains"
